object_id,hip_id,ra,dec,vmag,bv,name,bayer,flamsteed,constellations
0,483,1.43935992,81.07147149,9.21,0.097,,,,
0,484,1.44162639,-19.67024678,9.66,0.787,,,,
0,485,1.44779866,47.0872924,8.47,0.045,,,,
0,486,1.45710213,-52.82006307,9.37,0.507,,,,
0,487,1.46363485,78.73851555,9.44,0.617,,,,
0,488,1.46215333,-68.55137303,9.99,0.646,,,,
0,489,1.46591029,2.76432472,10.38,0.782,,,,
0,490,1.46893529,-41.75306779,7.51,0.595,,,,
0,491,1.46997633,12.52735614,8.91,1.19,,,,
0,493,1.47811906,18.23500307,7.45,0.596,,,,
0,492,1.47851455,-14.43278018,9.57,0.51,,,,
0,494,1.4794634,-68.81159943,8.99,0.585,,,,
0,495,1.4811307,18.07586831,8.58,0.92,,,,
0,496,1.48638093,24.5690046,6.9,1.564,,,,
0,497,1.48766372,49.62234345,7.55,0.3,,,,
0,498,1.49280084,44.73938122,7.93,0.239,,,,
0,499,1.49556877,-54.64062809,9.71,0.915,,,,
0,500,1.50018952,-48.67875896,9.57,1.812,,,,
0,501,1.50057308,-39.13758462,8.55,1.357,,,,
0,502,1.50222842,28.27694911,6.62,1.531,,,,
0,503,1.50440625,16.45207757,7.89,0.93,,,,
0,504,1.51359358,24.91660032,7.51,1.112,,,,
0,505,1.51410879,63.67965631,7.36,0.126,,,,
0,506,1.51464565,53.27691489,8.66,-0.039,,,,
0,507,1.51785443,-84.09820297,8.51,1.576,,,,
0,508,1.51772224,40.41853013,6.65,0.912,,,,
0,509,1.52150733,-31.44432638,9.67,0.633,,,,
0,510,1.53347845,9.71493819,7.8,0.501,,,,
0,511,1.53354568,0.12141854,8.21,1.108,,,,
0,512,1.53781535,-29.15138187,7.9,-0.03,,,,
0,513,1.5468689,87.8894244,8.94,1.0,,,,
0,514,1.54888974,-23.53857992,9.82,0.418,,,,
0,515,1.55480685,-1.88716421,8.69,0.509,,,,
0,516,1.55914742,-32.81635005,8.57,1.612,,,,
0,517,1.56404473,-55.49869624,8.89,0.476,,,,
0,518,1.56589255,58.43673285,5.98,0.687,,,,
0,519,1.57021642,-64.24047314,7.92,0.459,,,,
0,520,1.57059407,-10.77847737,7.6,1.539,,,,
0,521,1.5777123,-1.23809659,8.22,1.22,,,,
0,522,1.57989765,-49.07519111,5.7,0.519,,,,
0,523,1.57992299,-65.84053835,12.17,1.55,,,,
0,524,1.58317278,-12.01718434,8.75,0.487,,,,
0,525,1.58420043,40.89874554,6.93,1.086,,,,
0,526,1.58430994,60.45712126,7.97,0.256,,,,
0,527,1.58665483,68.63610348,8.06,1.431,,,,
0,528,1.59086924,-24.60262174,10.13,0.593,,,,
0,529,1.60404328,-18.0382521,7.31,0.402,,,,
0,530,1.6084411,42.75275982,8.35,0.624,,,,
0,531,1.61058271,64.19616861,5.57,-0.023,,,10 Cas,
0,532,1.61220675,-74.40109901,9.85,0.526,,,,
0,533,1.61286602,-16.7376252,9.16,1.045,,,,
0,534,1.6146784,-52.93312951,9.03,1.349,,,,
0,535,1.6184596,-43.62776265,10.07,0.59,,,,
0,536,1.62196488,27.09010633,9.76,1.39,,,,
0,537,1.63053199,-21.50126396,9.35,0.41,,,,
0,538,1.63249423,5.82539528,10.95,1.008,,,,
0,539,1.64147863,43.78222294,8.87,0.426,,,,
0,540,1.64808388,28.55340396,6.68,0.986,,,,
0,541,1.64851525,-47.58472934,9.69,0.578,,,,
0,542,1.649529,56.51448048,8.05,0.112,,,,
0,543,1.65085496,-25.29568524,10.3,0.506,,,,
0,544,1.65326652,29.02150171,6.07,0.752,,,,
0,545,1.66042889,33.65424925,8.51,1.107,,,,
0,546,1.66188365,-36.08476967,7.71,1.038,,,,
0,547,1.66498944,-24.62083997,8.56,0.548,,,,
0,548,1.66696408,70.16925389,8.26,1.233,,,,
0,549,1.67073109,65.58769368,11.55,0.49,,,,
0,550,1.67430962,56.32465838,8.62,0.148,,,,
0,551,1.68254048,8.65720189,10.92,0.792,,,,
0,552,1.68870828,-6.26131076,10.51,0.759,,,,
0,553,1.68957186,-21.09253795,9.83,0.587,,,,
0,554,1.69284594,-13.74888611,9.84,0.69,,,,
0,555,1.6941856,10.0690506,9.74,0.494,,,,
0,556,1.69571671,-4.35002631,8.21,0.574,,,,
0,557,1.69584846,23.49382201,8.72,0.41,,,,
0,558,1.69680263,-70.5894354,8.03,1.631,,,,
0,559,1.69981005,44.61283243,9.0,-0.09,,,,
0,560,1.70869275,-23.10753988,6.19,0.386,,,,
0,561,1.70961596,68.16712275,11.79,0.71,,,,
0,562,1.71098272,20.55975893,8.22,0.951,,,,
0,563,1.71131547,31.13042261,7.93,1.107,,,,
0,564,1.71385585,-45.86387573,10.18,0.58,,,,
0,565,1.71814511,1.86102954,8.98,0.567,,,,
0,566,1.71816879,49.38211441,9.13,1.125,,,,
0,567,1.72203422,-38.87766756,6.91,1.123,,,,
0,568,1.72243942,-55.16082818,8.79,1.234,,,,
0,569,1.72450236,-3.62626332,8.23,0.58,,,,
0,570,1.73080512,-30.60850199,12.19,,,,,
0,571,1.73230858,-30.60307235,10.24,0.402,,,,
0,572,1.7339063,38.20253921,8.83,1.114,,,,
0,573,1.73473676,-43.98522936,7.62,0.955,,,,
0,574,1.74799206,-40.41402159,8.96,0.446,,,,
0,575,1.74820485,65.53871381,10.41,0.51,,,,
0,576,1.74864465,53.97485333,8.97,0.05,,,,
0,577,1.75275569,32.87009828,9.61,0.761,,,,
0,578,1.75833702,22.84445172,8.29,0.387,,,,
0,579,1.76011979,5.28799571,8.3,1.552,,,,
0,580,1.76085843,-18.82073359,8.26,0.494,,,,
0,581,1.7672431,6.87554793,7.44,0.203,,,,
0,582,1.77285982,62.39272922,9.52,0.19,,,,
0,583,1.77636106,85.40486055,8.2,0.295,,,,
0,584,1.78171871,-15.85015884,8.68,0.529,,,,
0,585,1.78252946,-30.56156549,8.65,0.061,,,,
0,586,1.78343829,-23.03624871,10.52,0.512,,,,
0,587,1.78438869,-37.92916839,8.41,0.405,,,,
0,588,1.78470136,14.8237277,9.18,0.333,,,,
0,589,1.78789627,72.77521927,8.42,0.345,,,,
0,590,1.79242332,34.85379423,8.86,1.552,,,,
0,591,1.79590151,46.75697799,7.92,1.054,,,,
0,592,1.79750662,65.65377889,10.97,0.33,,,,
0,593,1.80241965,6.20428115,8.85,0.323,,,,
0,594,1.80304209,-60.07083253,9.31,0.226,,,,
0,595,1.80320319,-22.02773193,10.28,0.503,,,,
0,596,1.80620342,-76.73092877,7.56,0.419,,,,
0,597,1.80744533,73.21029666,7.88,0.407,,,,
0,598,1.81028626,20.55571391,7.99,1.441,,,,
0,599,1.81406611,-41.88956615,8.23,0.599,,,,
0,600,1.81928485,-27.39783784,8.52,1.084,,,,
0,601,1.825637,20.96506587,9.14,0.74,,,,
0,602,1.82611113,-17.38698966,6.2,0.133,,,,
0,603,1.82661435,7.70355831,7.64,0.493,,,,
0,604,1.83102964,1.66507696,8.95,0.653,,,,
0,605,1.84191568,-56.83690667,7.48,1.532,,,,
0,606,1.84393198,-25.35664897,7.06,0.463,,,,
0,607,1.84401373,26.45060059,7.33,1.011,,,,
0,608,1.84534731,-11.03339602,8.98,0.739,,,,
0,609,1.84679654,-11.612953,8.24,0.271,,,,
0,611,1.85588408,-40.47956013,8.53,0.909,,,,
0,610,1.85791841,-77.49418895,8.4,1.014,,,,
0,612,1.86721642,-56.01148286,7.48,0.466,,,,
0,613,1.87193777,17.30273693,8.46,1.59,,,,
0,614,1.88008045,35.74573893,9.29,1.01,,,,
0,615,1.88044596,24.32120739,8.57,0.249,,,,
0,616,1.88558763,-23.81871937,8.7,0.798,,,,
0,617,1.88655342,32.00874453,8.5,0.451,,,,
0,618,1.89478797,-60.6418208,8.37,0.595,,,,
0,619,1.8965934,31.66900064,6.87,1.124,,,,
0,621,1.90243594,-62.31509496,7.5,1.703,,,,
0,620,1.90402954,-86.03875915,7.39,-0.018,,,,
0,624,1.90595905,-45.11953811,8.19,0.584,,,,
0,622,1.90587154,52.77296914,7.56,0.9,,,,
0,623,1.90614963,53.52654228,8.37,0.379,,,,
0,625,1.90710189,40.07849842,7.39,1.008,,,,
0,626,1.90800965,40.14795368,6.73,0.951,,,,
0,627,1.91304185,-66.89538706,8.66,0.79,,,,
0,628,1.91666013,1.09420403,8.25,0.17,,,,
0,629,1.91746783,-7.92132287,8.47,0.953,,,,
0,630,1.91856759,39.03477473,8.01,0.456,,,,
0,631,1.92066392,-65.93242753,6.83,1.158,,,,
0,632,1.92082442,-56.24954281,9.06,1.074,,,,
0,633,1.92766519,-46.54471373,8.79,1.127,,,,
0,634,1.92960955,37.18544298,7.44,0.478,,,,
0,635,1.93380486,-2.54867948,6.43,-0.146,,,4 Cet,
0,636,1.94541637,-22.50855978,5.93,0.141,,,,
0,637,1.94920718,-5.48591819,8.85,1.196,,,,
0,638,1.95050571,21.74557373,9.86,0.244,,,,
0,639,1.95166513,-11.12906088,8.55,0.964,,,,
0,640,1.96241057,38.72173226,7.66,0.181,,,,
0,641,1.96702396,55.57704061,7.82,0.61,,,,
0,642,1.97179469,-4.85495442,9.08,0.595,,,,
0,643,1.97787931,-42.15395849,10.1,0.57,,,,
0,644,1.97868597,-51.25790717,8.21,1.087,,,,
0,645,1.99682472,-14.22694379,8.85,0.631,,,,
0,647,1.99745629,-78.21099141,7.79,1.45,,,,
0,646,1.99728792,-18.68472704,7.58,1.271,,,,
0,649,2.0009802,-7.54469676,7.85,0.505,,,,
0,648,2.00144687,-78.59875939,7.18,0.156,,,,
0,650,2.0031745,29.83751302,7.54,0.408,,,,
0,651,2.00345707,-39.6121174,9.72,0.434,,,,
0,652,2.00713891,31.39116087,7.12,0.184,,,,
0,653,2.00792818,-30.03168237,9.77,0.306,,,,
0,654,2.00867296,-45.38217651,8.84,1.042,,,,
0,655,2.0145307,-33.52932605,5.67,1.119,,,,
0,656,2.0195491,53.79624571,8.15,0.617,,,,
0,657,2.02084045,-29.41640962,9.61,0.961,,,,
0,658,2.02411364,4.92724437,8.19,1.079,,,,
0,659,2.03999176,31.37899833,7.27,0.207,,,,
0,660,2.04170356,71.15945163,8.51,0.215,,,,
0,661,2.04901351,-59.06307266,8.36,1.113,,,,
0,663,2.04932235,-38.28135328,10.0,0.55,,,,
0,662,2.04992387,-70.05582487,8.74,1.227,,,,
0,664,2.05040062,-2.44771079,6.18,1.366,,,5 Cet,
0,665,2.05482965,-43.64686176,10.26,0.73,,,,
0,666,2.05679294,-49.72183146,10.16,0.393,,,,
0,667,2.0569132,29.73227295,8.31,1.053,,,,
0,668,2.06113717,42.22342145,8.58,0.915,,,,
0,669,2.06817781,-14.82449182,7.04,0.624,,,,
0,670,2.07062846,34.49524994,8.81,0.31,,,,
0,671,2.07305222,-8.82411211,5.99,1.034,,,,
0,673,2.07775921,-32.70096458,8.22,1.064,,,,
0,674,2.08811049,-42.94363893,9.86,0.789,,,,
0,675,2.09229197,3.44064386,8.0,1.193,,,,
0,676,2.09464776,21.92445812,9.4,0.57,,,,
0,678,2.09634536,-19.22415227,9.1,1.169,,,,
0,677,2.09691071,29.09043199,2.07,-0.038,Sirrah,del Peg,21 And,
0,679,2.10118608,50.24533184,8.11,0.098,,,,
0,680,2.10338548,-57.19513332,8.89,1.179,,,,
0,681,2.10559347,-51.40074375,9.43,0.47,,,,
0,682,2.10727265,6.61680511,7.59,0.626,,,,
0,683,2.10851908,41.95798172,8.72,0.071,,,,
0,684,2.11034444,-44.27362648,9.86,0.157,,,,
0,685,2.11210671,-53.44316775,9.23,0.988,,,,
0,686,2.11298003,-30.06859682,9.5,0.493,,,,
0,687,2.11366527,17.42429984,10.73,1.46,,,,
0,688,2.11526219,-24.09373332,7.59,0.508,,,,
0,689,2.11860968,34.93454665,7.41,0.606,,,,
0,690,2.1241555,-66.51420174,9.26,0.675,,,,
0,691,2.1258281,52.33645762,7.78,0.358,,,,
0,692,2.12871017,-6.79215225,7.76,1.618,,,,
0,693,2.13026547,20.26728029,8.94,0.419,,,,
0,694,2.13131853,11.17153333,8.95,0.435,,,,
0,695,2.13689902,63.20404041,6.41,0.998,,,,
0,696,2.13957031,-17.57815508,6.11,1.664,,,,
0,697,2.1474567,53.25410046,7.76,0.415,,,,
0,698,2.16157313,-74.23845507,7.38,1.326,,,,
0,699,2.1705757,36.62712509,6.21,0.504,,,,
0,700,2.17963277,-2.22258288,7.05,0.963,,,,
0,701,2.18349158,74.21476533,7.44,-0.006,,,,
0,702,2.18735405,-52.32806944,8.5,0.406,,,,
0,704,2.19114917,14.1419758,7.84,1.125,,,,
0,706,2.19244678,-34.79437321,7.88,0.473,,,,
0,707,2.19474971,-66.75946143,9.1,1.113,,,,
0,708,2.1950277,-36.74417296,8.65,0.471,,,,
0,705,2.21177986,86.78788206,8.41,0.588,,,,
0,709,2.20207121,-47.06077348,7.81,0.481,,,,
0,710,2.2031128,8.02186808,7.43,0.296,,,,
0,711,2.20475721,-7.89706341,8.76,0.965,,,,
0,712,2.20788563,40.8410187,7.58,0.994,,,,
0,713,2.20791144,-60.26456529,9.55,0.473,,,,
0,714,2.20834896,40.49454927,6.82,1.568,,,,
0,715,2.21608539,-25.54775504,10.24,0.46,,,,
0,716,2.21723556,25.46298481,6.24,0.976,,,,
0,717,2.21767867,0.69245292,7.31,1.43,,,,
0,718,2.22048255,-42.9182423,10.52,0.51,,,,
0,719,2.22087124,-35.81905226,9.27,1.146,,,,
0,720,2.22351888,-22.17951754,7.13,1.64,,,,
0,721,2.23047846,-26.22364803,9.14,1.053,,,,
0,722,2.23578026,12.80438226,8.48,0.537,,,,
0,723,2.23847189,66.45666219,8.57,0.885,,,,
0,724,2.24683285,-21.20635318,7.21,1.087,,,,
0,725,2.24796807,34.36793087,9.05,1.64,,,,
0,726,2.24866173,-39.73715905,7.72,0.62,,,,
0,727,2.24969155,49.85807882,8.03,0.364,,,,
0,728,2.25067139,28.24754279,6.47,0.242,,,,
0,729,2.2601029,18.21196314,5.57,1.043,,,87 Peg,
0,730,2.25997397,-54.00193122,6.32,0.738,,,,
0,732,2.26117338,-35.09187909,7.78,0.417,,,,
0,731,2.26207148,27.65159585,11.65,1.26,,,,
0,733,2.2618578,9.84996692,8.58,0.714,,,,
0,734,2.26185869,-24.33500306,10.37,0.432,,,,
0,735,2.26321986,22.66426555,9.23,0.383,,,,
0,736,2.26385132,-59.28097377,9.2,0.811,,,,
0,737,2.2653089,40.84285922,6.93,0.8,,,,
0,738,2.26816992,-27.12213874,11.73,1.493,,,,
0,739,2.26645148,-28.33008399,9.32,0.549,,,,
0,740,2.26795822,19.92468855,7.11,0.476,,,,
0,741,2.27356586,-36.65058806,9.79,1.01,,,,
0,742,2.2767565,-50.60779924,8.21,1.339,,,,
0,743,2.27906766,-50.01364669,8.42,1.4,,,,
0,744,2.28575583,-50.16680239,7.05,-0.122,,,,
0,745,2.28884132,-38.2896288,9.26,0.671,,,,
0,746,2.29452113,59.1497796,2.28,0.38,Caph,bet Cas,11 Cas,
0,747,2.29255804,44.72176471,8.77,0.461,,,,
0,748,2.2961282,21.05934974,9.25,0.537,,,,
0,749,2.29796053,-31.47727696,9.3,0.972,,,,
0,750,2.2985425,44.72267406,10.63,0.525,,,,
0,751,2.30378674,42.25441739,9.9,0.561,,,,
0,752,2.30407805,-0.7521777,9.89,0.617,,,,
0,753,2.31156706,32.47646407,9.33,0.812,,,,
0,754,2.31561333,25.2819606,7.78,0.68,,,,
0,755,2.31980326,65.07089173,7.02,0.932,,,,
0,756,2.32612738,-37.38306133,11.26,,,,,
0,757,2.32735978,-59.06039333,8.89,1.033,,,,
0,758,2.32961179,-41.88639899,9.6,0.446,,,,
0,759,2.33101814,17.53392161,7.07,0.644,,,,
0,760,2.3340655,79.71454544,6.01,0.203,,,,
0,761,2.33778595,-27.98792818,5.42,0.414,,kap01 Scl,,
0,762,2.34738933,-41.04453388,9.11,0.83,,,,
0,763,2.34698981,58.6658949,8.24,0.08,,,,
0,764,2.34952019,14.41764424,8.97,0.442,,,,
0,765,2.35267495,-45.74742618,3.88,1.013,,eps Phe,,
0,766,2.352406,0.07199738,8.59,0.484,,,,
0,767,2.364934,46.38787202,7.17,0.031,,,,
0,768,2.36730405,19.11579276,7.94,0.66,,,,
0,769,2.36681407,1.24403549,7.27,1.22,,,,
0,770,2.36750323,-12.03519548,9.59,0.49,,,,
0,771,2.37676112,-10.18754188,7.94,1.439,,,,
0,772,2.37786503,-34.11086251,8.52,0.687,,,,
0,773,2.37925175,19.55909394,7.59,1.005,,,,
0,774,2.38434435,-40.64944439,9.17,1.029,,,,
0,775,2.39205563,-66.0297931,8.08,1.068,,,,
0,776,2.39555349,-46.37514144,9.8,0.524,,,,
0,777,2.39672406,-21.38186197,8.92,0.499,,,,
0,778,2.40127595,-51.73707696,9.91,0.355,,,,
0,779,2.4015067,62.66781746,9.42,1.565,,,,
0,780,2.40178579,26.68203189,8.84,1.128,,,,
0,781,2.40220942,51.5669092,10.15,1.5,,,,
0,782,2.41404611,-56.19182292,8.37,0.952,,,,
0,783,2.41559369,-32.07893047,9.33,1.63,,,,
0,784,2.42193067,57.25958324,9.35,0.075,,,,
0,785,2.42227991,-63.58978906,7.4,1.571,,,,
0,786,2.42321511,-37.31486868,8.35,0.437,,,,
0,787,2.432714,-31.82550516,9.53,0.965,,,,
0,788,2.432055,-3.67841584,9.59,0.469,,,,
0,789,2.44291448,36.47375767,10.05,0.486,,,,
0,791,2.4523291,-40.89293394,8.57,0.644,,,,
0,790,2.4520463,19.38116678,8.48,0.56,,,,
0,792,2.45288638,-6.84121094,8.43,0.906,,,,
0,793,2.45814576,53.52658381,8.45,0.955,,,,
0,794,2.45865212,-33.78902436,8.84,0.833,,,,
0,796,2.46414026,61.51403989,11.18,,,,,
0,795,2.46520151,8.45316936,8.64,0.716,,,,
0,797,2.46580908,11.41619757,8.42,0.41,,,,
0,798,2.46715583,-62.29679433,6.34,0.164,,,,
0,800,2.46843325,51.42302019,7.93,1.301,,,,
0,799,2.46855449,12.71082847,8.36,1.072,,,,
0,801,2.47009114,-50.26782237,8.32,0.595,,,,
0,802,2.47915247,4.83250825,7.77,1.219,,,,
0,803,2.47925234,-2.56126599,6.84,1.611,,,,
0,804,2.48516867,-78.59060028,8.78,1.011,,,,
0,805,2.48655355,-44.66644012,7.19,0.974,,,,
0,806,2.48797434,4.16610434,8.5,1.166,,,,
0,807,2.48927697,8.57694088,8.82,0.62,,,,
0,808,2.49022622,43.43835829,9.04,0.542,,,,
0,809,2.49224409,-65.35711042,7.93,0.964,,,,
0,810,2.49625014,-25.87470839,7.66,0.139,,,,
0,811,2.50216021,-28.48242763,10.07,,,,,
0,812,2.50682098,44.10966214,9.03,1.014,,,,
0,813,2.50917617,11.14581307,5.54,-0.064,,,34 Psc,
0,814,2.50906524,-82.22404699,5.29,1.049,,gam03 Oct,,
0,815,2.51074557,-63.29676999,8.13,0.456,,,,
0,817,2.5133036,46.39031366,7.51,0.251,,,,
0,816,2.51355888,-77.48042432,9.08,1.031,,,,
0,818,2.51386751,-8.97415311,7.1,0.345,,,,
0,819,2.51857187,-79.0018476,7.88,0.476,,,,
0,820,2.5199698,86.02305765,9.4,0.539,,,,
0,821,2.51991323,33.53944068,9.06,0.293,,,,
0,822,2.52280807,84.15199229,8.38,0.371,,,,
0,823,2.52189593,38.41492829,10.65,1.077,,,,
0,824,2.5228785,25.19790787,7.77,1.603,,,,
0,825,2.52786348,50.80682585,8.5,1.042,,,,
0,826,2.52800405,47.30683574,8.61,1.156,,,,
0,827,2.52812132,-28.33779268,10.05,0.7,,,,
0,828,2.53023941,39.64889129,8.71,0.594,,,,
0,830,2.53284969,-15.17711873,9.37,0.409,,,,
0,829,2.53340406,-78.30071698,6.97,1.377,,,,
0,831,2.53898941,-49.14337421,8.56,0.524,,,,
0,832,2.54231429,-33.28104793,9.34,0.815,,,,
0,833,2.5433657,-19.98357866,9.47,0.526,,,,
0,834,2.54360277,64.64671499,8.11,1.032,,,,
0,835,2.55428171,25.52675325,8.91,0.356,,,,
0,836,2.5587584,60.02604691,7.83,1.311,,,,
0,837,2.56801765,50.8848982,8.95,1.104,,,,
0,838,2.56859443,52.2551367,7.2,-0.053,,,,
0,839,2.5746672,-70.83689479,9.37,0.411,,,,
0,840,2.57862406,-5.24858764,5.84,0.973,,,,
0,841,2.58019098,46.07227168,5.01,0.405,,,22 And,
0,842,2.58569907,-22.76917159,9.81,0.437,,,,
0,843,2.58678025,18.65037781,9.27,1.12,,,,
0,844,2.58887762,-48.14358343,9.5,0.423,,,,
0,845,2.59503059,-43.52292308,9.32,0.511,,,,
0,846,2.59615034,-13.9839547,8.92,0.578,,,,
0,847,2.59602924,-11.78585319,8.38,0.508,,,,
0,848,2.60038165,58.48948001,7.74,0.473,,,,
0,849,2.60389954,-6.03972036,8.6,1.042,,,,
0,850,2.6069592,-30.47908332,9.49,1.232,,,,
0,851,2.60969031,-14.45233414,8.35,0.528,,,,
0,852,2.61149376,28.65288127,7.11,1.528,,,,
0,853,2.61448013,-73.64942667,9.87,0.503,,,,
0,854,2.61842138,13.59495971,8.98,0.471,,,,
0,855,2.62080961,51.91234631,7.75,1.487,,,,
0,856,2.6232189,15.23177045,8.24,0.491,,,,
0,857,2.62367037,57.16549458,6.74,-0.074,,,,
0,858,2.63499513,33.13088444,6.83,1.429,,,,
0,859,2.64264925,52.31670939,7.7,0.144,,,,
0,860,2.64441748,59.67340678,6.7,-0.017,,,,
0,861,2.65274851,-41.11864192,8.67,1.037,,,,
0,862,2.65646973,-49.28149711,9.94,,,,,
0,863,2.65791347,-63.634331,8.73,0.563,,,,
0,864,2.65885487,16.84402289,9.63,1.462,,,,
0,865,2.66064615,-73.22438924,6.66,0.372,,,,
0,866,2.66147285,56.05612549,8.29,0.077,,,,
0,867,2.6630317,12.82023068,8.47,0.574,,,,
0,868,2.66362442,2.30068094,8.16,1.165,,,,
0,869,2.66961574,13.22300072,8.97,0.497,,,,
0,870,2.66968176,2.05554178,7.51,0.503,,,,
0,871,2.67527786,54.89149278,8.97,0.674,,,,
0,872,2.67693588,-54.40033372,8.55,0.692,,,,
0,873,2.67847777,-12.57989671,5.84,1.0,,,,
0,874,2.68809917,58.01830767,7.85,0.099,,,,
0,875,2.69121558,-38.76891614,8.68,0.588,,,,
0,877,2.69306206,55.34280729,8.05,0.878,,,,
0,876,2.69319514,58.76951659,8.27,0.146,,,,
0,878,2.6935187,-21.93359516,7.68,1.028,,,,
0,879,2.69507582,-73.50749333,9.4,0.551,,,,
0,880,2.69525091,37.47390229,7.77,0.405,,,,
0,881,2.69542064,-34.86071509,6.89,0.951,,,,
0,882,2.69666472,32.24257543,7.55,1.354,,,,
0,883,2.69728831,-57.48639654,8.27,0.517,,,,
0,884,2.70057922,51.17786072,8.16,1.677,,,,
0,885,2.70142374,49.01074865,8.07,-0.015,,,,
0,886,2.7020209,30.68562152,7.91,0.024,,,,
0,887,2.72285491,-13.90280392,7.71,1.253,,,,
0,888,2.72519063,-31.21530491,10.16,0.689,,,,
0,889,2.73361318,48.11040736,8.41,0.575,,,,
0,891,2.7333418,-42.25160213,8.88,1.169,,,,
0,890,2.73343826,64.96317703,9.64,0.56,,,,
0,892,2.73722627,-2.07456256,7.93,1.096,,,,
0,893,2.74144931,-18.57293397,7.78,1.302,,,,
0,894,2.74228083,52.44273892,8.9,0.5,,,,
0,895,2.75580907,29.55045771,8.55,0.435,,,,
0,896,2.76526213,13.75038516,9.15,0.477,,,,
0,897,2.7692135,-5.78396969,10.86,1.418,,,,
0,898,2.76928893,5.20883008,11.55,1.395,,,,
0,899,2.76875511,-10.877867,9.08,1.076,,,,
0,900,2.77352391,4.13309264,7.44,0.998,,,,
0,901,2.77876309,26.33796123,10.35,1.269,,,,
0,902,2.78272723,57.58794136,6.68,1.212,,,,
0,903,2.78812043,-87.41422565,8.85,0.585,,,,
0,904,2.78762144,-7.37627214,8.9,0.473,,,,
0,905,2.7889078,49.54665445,8.24,0.184,,,,
0,906,2.79019421,-3.32138885,6.74,1.025,,,,
0,907,2.80960052,6.18044895,10.75,0.863,,,,
0,908,2.81150066,10.63604273,8.44,1.33,,,,
0,909,2.8153033,7.94814409,7.69,1.163,,,,
0,910,2.81607181,-15.46797744,4.89,0.487,,,6 Cet,
0,911,2.82351076,-20.72521137,11.8,0.57,,,,
0,912,2.82296651,-29.64051701,8.88,1.14,,,,
0,913,2.82438057,-40.37269081,7.7,1.2,,,,
0,914,2.82509457,-32.80043846,8.6,0.7,,,,
0,915,2.83163864,-32.40388163,8.44,0.127,,,,
0,916,2.83810899,58.34991597,9.5,1.254,,,,
0,917,2.84077144,50.84307751,9.03,1.406,,,,
0,918,2.84245516,74.48454305,7.15,1.004,,,,
0,919,2.84349154,30.44957497,7.95,0.755,,,,
0,920,2.85178729,23.81822432,8.23,0.581,,,,
0,921,2.85191231,-8.35906248,9.81,0.515,,,,
0,922,2.87221672,-18.70689864,8.48,0.473,,,,
0,923,2.87256907,35.93108198,9.33,0.94,,,,
0,924,2.87842406,-49.62929913,8.97,0.807,,,,
0,925,2.87916702,-1.12335167,8.08,1.122,,,,
0,926,2.87969038,40.39895168,7.47,1.532,,,,
0,927,2.88112642,-55.74967784,8.34,0.409,,,,
0,928,2.88146853,-34.46009272,7.75,1.152,,,,
0,929,2.88784736,-58.90984119,8.34,0.619,,,,
0,930,2.89341697,-27.79973666,5.41,1.346,,kap02 Scl,,
0,931,2.89670821,-3.07802531,7.56,0.551,,,,
0,932,2.89718436,-18.600657,6.93,0.994,,,,
0,933,2.89822433,7.12149049,10.03,1.293,,,,
0,935,2.89849273,33.68029694,8.69,0.185,,,,
0,934,2.89914223,-57.47254905,9.04,0.891,,,,
0,936,2.89870913,-5.06816392,8.32,1.12,,,,
0,937,2.90174851,-23.63236018,7.85,0.561,,,,
0,938,2.90289932,-80.17373378,7.21,0.916,,,,
0,939,2.90337462,-17.96891923,8.98,0.966,,,,
0,940,2.90477841,58.21182962,7.09,0.137,,,,
0,941,2.90537411,-72.27549119,8.85,0.518,,,,
0,942,2.9060674,63.44313612,9.21,0.142,,,,
0,943,2.90605315,10.32833354,8.61,0.643,,,,
0,944,2.90869554,-49.65602688,7.91,1.126,,,,
0,945,2.91223697,55.96146074,7.47,0.2,,,,
0,946,2.91589902,28.22516597,8.65,1.0,,,,
0,947,2.92010467,-9.70280046,8.53,0.515,,,,
0,948,2.92352857,-39.22994904,9.92,1.071,,,,
0,949,2.92431287,54.33549827,8.09,0.228,,,,
0,950,2.93336928,-35.13311958,5.24,0.459,,tet Scl,,
0,951,2.93642777,57.2715199,7.06,0.63,,,,
0,952,2.94075877,27.51019004,8.45,0.481,,,,
0,953,2.9463421,-33.23411891,8.73,0.646,,,,
0,954,2.94804298,9.13996252,7.45,0.891,,,,
0,955,2.95085883,-17.55772276,9.02,0.599,,,,
0,956,2.958856,28.42334737,7.51,0.491,,,,
0,957,2.96020988,66.12634482,7.32,0.038,,,,
0,958,2.96087553,-54.20994223,8.17,1.14,,,,
0,959,2.96177392,50.98925872,9.45,0.26,,,,
0,960,2.96235979,-19.70330669,9.72,0.557,,,,
0,961,2.96237737,-35.54699812,9.34,0.695,,,,
0,962,2.97497581,-11.16491167,8.75,1.125,,,,
0,963,2.97800189,-33.03740608,9.32,0.625,,,,
0,964,2.97831719,-22.81768877,7.91,0.392,,,,
0,965,2.98073048,-75.47682839,7.49,1.6,,,,
0,966,2.98356939,-42.17214423,6.53,1.041,,,,
0,967,2.9961879,48.15239646,6.18,1.467,,,,
0,968,2.99706959,-0.22970119,8.69,0.403,,,,
0,969,3.00573047,23.47174939,6.58,0.99,,,,
0,970,3.0058173,-54.75088085,7.8,1.634,,,,
